,Country Name,Country Code,Year,PIB_(1000_US$)
12900,East Asia & Pacific (IDA & IBRD countries),TEA,2008,5975934760.85673
12901,Europe & Central Asia (IDA & IBRD countries),TEC,2008,3914849006.9227204
12902,Togo,TGO,2008,3310277.92658997
12903,Thailand,THA,2008,291383081.23182
12904,Tajikistan,TJK,2008,5161337.33640365
12905,Turkmenistan,TKM,2008,19271523.1788079
12906,Latin America & the Caribbean (IDA & IBRD countries),TLA,2008,4402255123.32029
12907,Timor-Leste,TLS,2008,4391368.1
12908,Middle East & North Africa (IDA & IBRD countries),TMN,2008,1229079478.0358899
12909,Tonga,TON,2008,349484.427609428
12910,South Asia (IDA & IBRD),TSA,2008,1527472598.44391
12911,Sub-Saharan Africa (IDA & IBRD countries),TSS,2008,1211848819.94244
12912,Trinidad and Tobago,TTO,2008,27871587.349541303
12913,Tunisia,TUN,2008,44856586.3160458
12914,Turkey,TUR,2008,764335657.63762
12915,Tuvalu,TUV,2008,30290.7702575339
12916,Tanzania,TZA,2008,27941177.4345087
12917,Uganda,UGA,2008,14239026.629639
12918,Ukraine,UKR,2008,179816790.70473897
12919,Upper middle income,UMC,2008,13582940324.322
12920,Uruguay,URY,2008,30366213.1184076
12921,United States,USA,2008,14712844084.0
12922,Uzbekistan,UZB,2008,29549438.8838338
12923,St. Vincent and the Grenadines,VCT,2008,695428.8518518519
12924,"Venezuela, RB",VEN,2008,315953388.510678
12926,Virgin Islands (U.S.),VIR,2008,4250000.0
12927,Vietnam,VNM,2008,99130304.0991274
12928,Vanuatu,VUT,2008,607958.6161434151
12929,World,WLD,2008,63611588400.5602
12930,Samoa,WSM,2008,619260.7215793061
12931,Kosovo,XKX,2008,5687361.945217521
12932,"Yemen, Rep.",YEM,2008,26910851.3617555
12933,South Africa,ZAF,2008,286769839.73272604
12934,Zambia,ZMB,2008,17910858.6379048
12935,Zimbabwe,ZWE,2008,4415702.8
12936,Aruba,ABW,2009,2498882.68156425
12937,Afghanistan,AFG,2009,12439087.076766701
12938,Angola,AGO,2009,70307163.67823799
12939,Albania,ALB,2009,12044223.457828699
12940,Andorra,AND,2009,3660530.70297305
12941,Arab World,ARB,2009,1796484471.97815
12942,United Arab Emirates,ARE,2009,253547358.74744698
12943,Argentina,ARG,2009,332976484.57761896
12944,Armenia,ARM,2009,8647936.747987041
12945,American Samoa,ASM,2009,678000.0
12946,Antigua and Barbuda,ATG,2009,1224253.0
12947,Australia,AUS,2009,927805183.330879
12948,Austria,AUT,2009,400172297.860517
12949,Azerbaijan,AZE,2009,44291490.4205026
12950,Burundi,BDI,2009,1781455.0920711397
12951,Belgium,BEL,2009,481345929.42484003
12952,Benin,BEN,2009,7097198.71161023
12953,Burkina Faso,BFA,2009,8369175.12625316
12954,Bangladesh,BGD,2009,102477791.47239
12955,Bulgaria,BGR,2009,51884481.4103931
12956,Bahrain,BHR,2009,22938218.0851064
12957,"Bahamas, The",BHS,2009,9981960.0
12958,Bosnia and Herzegovina,BIH,2009,17613836.2099581
12959,Belarus,BLR,2009,50874078.0522735
12960,Belize,BLZ,2009,1335217.5
12961,Bermuda,BMU,2009,5806378.0
12962,Bolivia,BOL,2009,17339992.1652422
12963,Brazil,BRA,2009,1667019783.5850801
12964,Barbados,BRB,2009,4465657.3
12965,Brunei Darussalam,BRN,2009,10732366.286264298
12966,Bhutan,BTN,2009,1234014.29239761
12967,Botswana,BWA,2009,10267133.1777334
12968,Central African Republic,CAF,2009,2059094.0482601898
12969,Canada,CAN,2009,1371153004.98644
12970,Central Europe and the Baltics,CEB,2009,1288240824.68103
12971,Switzerland,CHE,2009,541506295.377263
12973,Chile,CHL,2009,172389498.444621
12974,China,CHN,2009,5101702432.8834505
12975,Cote d'Ivoire,CIV,2009,24277493.8620625
12976,Cameroon,CMR,2009,26017925.5518426
12977,"Congo, Dem. Rep.",COD,2009,18648373.312424097
12978,"Congo, Rep.",COG,2009,9593537.55075063
12979,Colombia,COL,2009,232494134.11968398
12980,Comoros,COM,2009,901711.442285944
12981,Cabo Verde,CPV,2009,1711817.18152969
12982,Costa Rica,CRI,2009,30562361.1230307
12983,Caribbean small states,CSS,2009,58164549.4893205
12984,Cuba,CUB,2009,62080000.0
12986,Cayman Islands,CYM,2009,4281813.0325213
12987,Cyprus,CYP,2009,25945391.775493197
12988,Czech Republic,CZE,2009,206179982.16440198
12989,Germany,DEU,2009,3397791053.0702996
12990,Djibouti,DJI,2009,1049110.68472493
12991,Dominica,DMA,2009,489074.333333333
12992,Denmark,DNK,2009,321241303.699006
12993,Dominican Republic,DOM,2009,48261079.5228544
12994,Algeria,DZA,2009,137214821.177358
12995,East Asia & Pacific (excluding high income),EAP,2009,6490733643.47584
12996,Early-demographic dividend,EAR,2009,7037730945.033071
12997,East Asia & Pacific,EAS,2009,14524812594.573
12998,Europe & Central Asia (excluding high income),ECA,2009,2603323187.8714504
12999,Europe & Central Asia,ECS,2009,20464105279.5294
13000,Ecuador,ECU,2009,62519686.0
13001,"Egypt, Arab Rep.",EGY,2009,188982374.70080498
13002,Euro area,EMU,2009,12885643163.975698
13003,Eritrea,ERI,2009,1856695.5512195101
13004,Spain,ESP,2009,1485583495.4153898
13005,Estonia,EST,2009,19744110.4473465
13006,Ethiopia,ETH,2009,32437389.116038
13007,European Union,EUU,2009,17118299252.566801
13008,Fragile and conflict affected situations,FCS,2009,545976429.3645301
13009,Finland,FIN,2009,252496526.813004
13010,Fiji,FJI,2009,2870624.6356803197
13011,France,FRA,2009,2690222283.96777
13012,Faroe Islands,FRO,2009,2268387.7707101395
13013,"Micronesia, Fed. Sts.",FSM,2009,280284.56806175696
13014,Gabon,GAB,2009,12065138.2727538
13015,United Kingdom,GBR,2009,2410909799.03412
13016,Georgia,GEO,2009,10766836.2765639
13017,Ghana,GHA,2009,25977847.813742198
13019,Guinea,GIN,2009,6716904.56876482
13020,"Gambia, The",GMB,2009,1450140.38597229
13021,Guinea-Bissau,GNB,2009,826798.659766283
13022,Equatorial Guinea,GNQ,2009,15027795.173218701
13023,Greece,GRC,2009,330000252.15337604
13024,Grenada,GRD,2009,771275.555555555
13025,Greenland,GRL,2009,2529948.3295715298
13026,Guatemala,GTM,2009,37733609.7946481
13027,Guam,GUM,2009,4781000.0
13028,Guyana,GUY,2009,2061323.85388576
13029,High income,HIC,2009,43275597930.406296
13030,"Hong Kong SAR, China",HKG,2009,214046415.02618697
13031,Honduras,HND,2009,14587496.229181102
13032,Heavily indebted poor countries (HIPC),HPC,2009,431709289.614094
13033,Croatia,HRV,2009,62666161.4534983
13034,Haiti,HTI,2009,6584649.419283479
13035,Hungary,HUN,2009,130760312.87668301
13036,IBRD only,IBD,2009,16461194175.663301
13037,IDA & IBRD total,IBT,2009,17729548726.1916
13038,IDA total,IDA,2009,1274418612.5304499
13039,IDA blend,IDB,2009,608660008.3564829
13040,Indonesia,IDN,2009,539580085.612401
13041,IDA only,IDX,2009,661717248.689292
13042,Isle of Man,IMN,2009,5487083.65789064
13043,India,IND,2009,1341886602.7986898
13045,Ireland,IRL,2009,236316405.946096
13046,"Iran, Islamic Rep.",IRN,2009,414059094.949063
13047,Iraq,IRQ,2009,111660855.042735
13048,Iceland,ISL,2009,13164652.894246401
13049,Israel,ISR,2009,207468170.892353
13050,Italy,ITA,2009,2191241872.7424297
13051,Jamaica,JAM,2009,12067478.4775714
13052,Jordan,JOR,2009,24154000.0
13053,Japan,JPN,2009,5231382674.5937
13054,Kazakhstan,KAZ,2009,115308661.14292699
13055,Kenya,KEN,2009,37021512.0488158
13056,Kyrgyz Republic,KGZ,2009,4690062.25512247
13057,Cambodia,KHM,2009,10401851.8506108
13058,Kiribati,KIR,2009,132420.059273124
13059,St. Kitts and Nevis,KNA,2009,767066.4074074071
13060,"Korea, Rep.",KOR,2009,901934953.3647109
13061,Kuwait,KWT,2009,105963168.867269
13062,Latin America & Caribbean (excluding high income),LAC,2009,3933610793.78027
13063,Lao PDR,LAO,2009,5832915.38708908
13064,Lebanon,LBN,2009,35477299.0238806
13065,Liberia,LBR,2009,1768000.0
13066,Libya,LBY,2009,63028320.7020343
13067,St. Lucia,LCA,2009,1278745.5185185198
13068,Latin America & Caribbean,LCN,2009,4313433118.00694
13069,Least developed countries: UN classification,LDC,2009,588170174.980235
13070,Low income,LIC,2009,338445965.485108
13071,Liechtenstein,LIE,2009,4504549.21422663
13072,Sri Lanka,LKA,2009,42066217.8715349
13073,Lower middle income,LMC,2009,3645439023.95911
13074,Low & middle income,LMY,2009,17056147614.4286
13075,Lesotho,LSO,2009,1773199.5232307
13076,Late-demographic dividend,LTE,2009,11260132574.7229
13077,Lithuania,LTU,2009,37440673.4778982
13078,Luxembourg,LUX,2009,51370543.2064462
13079,Latvia,LVA,2009,26250900.7506255
13080,"Macao SAR, China",MAC,2009,21475520.7093922
13082,Morocco,MAR,2009,92897320.3758176
13083,Monaco,MCO,2009,5451653.23701028
13084,Moldova,MDA,2009,5439422.031396271
13085,Madagascar,MDG,2009,9616879.57146431
13086,Maldives,MDV,2009,2345294.875
13087,Middle East & North Africa,MEA,2009,2368575971.9373903
13088,Mexico,MEX,2009,900045350.649351
13089,Marshall Islands,MHL,2009,151772.6
13090,Middle income,MIC,2009,16723695219.7621
13091,North Macedonia,MKD,2009,9401731.495716609
13092,Mali,MLI,2009,10181021.7704326
13093,Malta,MLT,2009,8528202.27841067
13094,Myanmar,MMR,2009,36906181.3808127
13095,Middle East & North Africa (excluding high income),MNA,2009,1196163541.39625
13096,Montenegro,MNE,2009,4159328.9802722996
13097,Mongolia,MNG,2009,4583850.36788972
13098,Northern Mariana Islands,MNP,2009,795000.0
13099,Mozambique,MOZ,2009,11899763.7354052
13100,Mauritania,MRT,2009,3662279.34259775
13101,Mauritius,MUS,2009,9128843.10915588
13102,Malawi,MWI,2009,6191127.6651963
13103,Malaysia,MYS,2009,202257625.19506302
13104,North America,NAC,2009,15825892407.9864
13105,Namibia,NAM,2009,8876191.12076189
13107,Niger,NER,2009,5373097.4405653
13108,Nigeria,NGA,2009,291880204.327419
13109,Nicaragua,NIC,2009,8298729.07396937
13110,Netherlands,NLD,2009,868077243.6788001
13111,Norway,NOR,2009,386190385.318767
13112,Nepal,NPL,2009,12854985.464076402
13113,Nauru,NRU,2009,44294.212928876506
13114,New Zealand,NZL,2009,121338622.02511099
13115,OECD members,OED,2009,42663123038.57
13116,Oman,OMN,2009,48388296.4889467
13117,Other small states,OSS,2009,279806886.125315
13118,Pakistan,PAK,2009,168152775.28303197
13119,Panama,PAN,2009,27116635.6
13120,Peru,PER,2009,120822986.52147901
13121,Philippines,PHL,2009,168334601.260075
13122,Palau,PLW,2009,183369.3
13123,Papua New Guinea,PNG,2009,11619637.8159806
13124,Poland,POL,2009,439796160.379475
13125,Pre-demographic dividend,PRE,2009,860165467.0687729
13126,Puerto Rico,PRI,2009,96385600.0
13128,Portugal,PRT,2009,243701635.17643803
13129,Paraguay,PRY,2009,22341754.5139643
13130,West Bank and Gaza,PSE,2009,7268200.0
13131,Pacific island small states,PSS,2009,5800571.26355544
13132,Post-demographic dividend,PST,2009,40720385898.3952
13134,Qatar,QAT,2009,97798351.6483516
13135,Romania,ROU,2009,174103695.930213
13136,Russian Federation,RUS,2009,1222644282.2018602
13137,Rwanda,RWA,2009,5450464.40908754
13138,South Asia,SAS,2009,1683456769.13388
13139,Saudi Arabia,SAU,2009,429097866.66666704
13140,Sudan,SDN,2009,53150209.16793401
13141,Senegal,SEN,2009,16248212.8522153
13142,Singapore,SGP,2009,194152286.008938
13143,Solomon Islands,SLB,2009,597765.363128492
13144,Sierra Leone,SLE,2009,2453899.8468831703
13145,El Salvador,SLV,2009,17601620.0
13146,San Marino,SMR,2009,2363156.4323423197
13148,Serbia,SRB,2009,45162894.3809318
13149,Sub-Saharan Africa (excluding high income),SSA,2009,1149913602.73822
13150,South Sudan,SSD,2009,12231264.5250671
13151,Sub-Saharan Africa,SSF,2009,1150760917.86993
13152,Small states,SST,2009,343779811.65884495
13153,Sao Tome and Principe,STP,2009,187821.02903052
13154,Suriname,SUR,2009,3875409.8360655704
13155,Slovak Republic,SVK,2009,89046289.2470131
13156,Slovenia,SVN,2009,50368056.5434843
13157,Sweden,SWE,2009,435114191.643367
13158,Eswatini,SWZ,2009,3580417.1565402397
13160,Seychelles,SYC,2009,847397.850094417
13162,Turks and Caicos Islands,TCA,2009,703175.75
13163,Chad,TCD,2009,9253484.108497009
13164,East Asia & Pacific (IDA & IBRD countries),TEA,2009,6477944175.21191
13165,Europe & Central Asia (IDA & IBRD countries),TEC,2009,3105785509.70442
13166,Togo,TGO,2009,3365711.7963820603
13167,Thailand,THA,2009,281710095.724761
13168,Tajikistan,TJK,2009,4979481.98035098
13169,Turkmenistan,TKM,2009,20214385.9649123
13170,Latin America & the Caribbean (IDA & IBRD countries),TLA,2009,4123861323.73636
13171,Timor-Leste,TLS,2009,3199666.7
13172,Middle East & North Africa (IDA & IBRD countries),TMN,2009,1188930482.27269
13173,Tonga,TON,2009,318166.562784677
13174,South Asia (IDA & IBRD),TSA,2009,1683456769.13388
13175,Sub-Saharan Africa (IDA & IBRD countries),TSS,2009,1150760917.86993
13176,Trinidad and Tobago,TTO,2009,19172165.2255015
13177,Tunisia,TUN,2009,43454935.9401614
13178,Turkey,TUR,2009,644639901.973703
13179,Tuvalu,TUV,2009,27101.3127912806
13180,Tanzania,TZA,2009,29081425.2822949
13181,Uganda,UGA,2009,18168902.1538798
13182,Ukraine,UKR,2009,117113410.00102699
13183,Upper middle income,UMC,2009,13078262204.2984
13184,Uruguay,URY,2009,31660911.2785627
13185,United States,USA,2009,14448933025.0
13186,Uzbekistan,UZB,2009,33689223.6732577
13187,St. Vincent and the Grenadines,VCT,2009,674922.481481482
13188,"Venezuela, RB",VEN,2009,329787628.928472
13190,Virgin Islands (U.S.),VIR,2009,4203000.0
13191,Vietnam,VNM,2009,106014659.77022198
13192,Vanuatu,VUT,2009,610066.628693058
13193,World,WLD,2009,60334107287.2125
13194,Samoa,WSM,2009,584706.0202138571
13195,Kosovo,XKX,2009,5653823.2842456205
13196,"Yemen, Rep.",YEM,2009,25130274.1242524
13197,South Africa,ZAF,2009,295936485.832635
13198,Zambia,ZMB,2009,15328342.3039575
13199,Zimbabwe,ZWE,2009,9665793.3
13200,Aruba,ABW,2010,2390502.79329609
13201,Afghanistan,AFG,2010,15856574.7314411
13202,Angola,AGO,2010,83799496.61120039
13203,Albania,ALB,2010,11926962.8349645
13204,Andorra,AND,2010,3355695.36423841
13205,Arab World,ARB,2010,2110267956.84191
13206,United Arab Emirates,ARE,2010,289787338.325391
13207,Argentina,ARG,2010,423627422.09249
13208,Armenia,ARM,2010,9260284.93779782
13209,American Samoa,ASM,2010,576000.0
13210,Antigua and Barbuda,ATG,2010,1148700.0
13211,Australia,AUS,2010,1146138465.60381
13212,Austria,AUT,2010,391892746.54469
13213,Azerbaijan,AZE,2010,52902703.3761056
13214,Burundi,BDI,2010,2032135.2465000397
13215,Belgium,BEL,2010,480951629.49303293
13216,Benin,BEN,2010,6977040.76219148
13217,Burkina Faso,BFA,2010,8979966.766072322
13218,Bangladesh,BGD,2010,115279077.465226
13219,Bulgaria,BGR,2010,50610058.2103696
13220,Bahrain,BHR,2010,25713271.2765957
13221,"Bahamas, The",BHS,2010,10095760.0
13222,Bosnia and Herzegovina,BIH,2010,17176781.3367644
13223,Belarus,BLR,2010,58665088.956025496
13224,Belize,BLZ,2010,1377179.13731754
13225,Bermuda,BMU,2010,5744414.0
13226,Bolivia,BOL,2010,19649631.4506819
13227,Brazil,BRA,2010,2208871646.20282
13228,Barbados,BRB,2010,4529928.3
13229,Brunei Darussalam,BRN,2010,13707370.7370737
13230,Bhutan,BTN,2010,1547991.3175991
13231,Botswana,BWA,2010,12786654.3658738
13232,Central African Republic,CAF,2010,2140503.19316261
13233,Canada,CAN,2010,1613542812.5893898
13234,Central Europe and the Baltics,CEB,2010,1313429192.81402
13235,Switzerland,CHE,2010,583783396.408582
13237,Chile,CHL,2010,218537551.22007102
13238,China,CHN,2010,6087164527.42124
13239,Cote d'Ivoire,CIV,2010,24884505.0345564
13240,Cameroon,CMR,2010,26143818.5096421
13241,"Congo, Dem. Rep.",COD,2010,21565720.044463404
13242,"Congo, Rep.",COG,2010,12007880.4386232
13243,Colombia,COL,2010,286103648.654545
13244,Comoros,COM,2010,907093.1303135211
13245,Cabo Verde,CPV,2010,1664310.76955229
13246,Costa Rica,CRI,2010,37268614.0243178
13247,Caribbean small states,CSS,2010,63277133.2873134
13248,Cuba,CUB,2010,64328000.0
13250,Cayman Islands,CYM,2010,4156935.6774271
13251,Cyprus,CYP,2010,25732432.7190773
13252,Czech Republic,CZE,2010,207477857.91891897
13253,Germany,DEU,2010,3396354075.66373
13254,Djibouti,DJI,2010,1128611.7003618
13255,Dominica,DMA,2010,493824.40740740707
13256,Denmark,DNK,2010,321995279.401502
13257,Dominican Republic,DOM,2010,53860187.45288289
13258,Algeria,DZA,2010,161205065.469309
13259,East Asia & Pacific (excluding high income),EAP,2010,7868985854.185
13260,Early-demographic dividend,EAR,2010,8554821044.25218
13261,East Asia & Pacific,EAS,2010,16933217302.1356
13262,Europe & Central Asia (excluding high income),ECA,2010,3107761082.67334
13263,Europe & Central Asia,ECS,2010,20960563123.6217
13264,Ecuador,ECU,2010,69555367.0
13265,"Egypt, Arab Rep.",EGY,2010,218888324.50475302
13266,Euro area,EMU,2010,12628220394.708302
13267,Eritrea,ERI,2010,2117039.5121951196
13268,Spain,ESP,2010,1420722034.063
13269,Estonia,EST,2010,19685033.7994182
13270,Ethiopia,ETH,2010,29933790.3343418
13271,European Union,EUU,2010,17015366700.1895
13272,Fragile and conflict affected situations,FCS,2010,650133065.637334
13273,Finland,FIN,2010,249181190.476369
13274,Fiji,FJI,2010,3140508.8359485003
13275,France,FRA,2010,2642609548.93036
13276,Faroe Islands,FRO,2010,2320424.60126954
13277,"Micronesia, Fed. Sts.",FSM,2010,296944.122022674
13278,Gabon,GAB,2010,14358584.3003006
13279,United Kingdom,GBR,2010,2475244321.3611097
13280,Georgia,GEO,2010,12243505.582674101
13281,Ghana,GHA,2010,32174772.9559748
13283,Guinea,GIN,2010,6853467.85761127
13284,"Gambia, The",GMB,2010,1543292.39254605
13285,Guinea-Bissau,GNB,2010,849050.1275044071
13286,Equatorial Guinea,GNQ,2010,16298542.0279965
13287,Greece,GRC,2010,299361576.558217
13288,Grenada,GRD,2010,771013.259259259
13289,Greenland,GRL,2010,2503156.06052524
13290,Guatemala,GTM,2010,41338008.612772696
13291,Guam,GUM,2010,4895000.0
13292,Guyana,GUY,2010,2273225.04196217
13293,High income,HIC,2010,45356652360.7471
13294,"Hong Kong SAR, China",HKG,2010,228637697.57504
13295,Honduras,HND,2010,15839344.5919842
13296,Heavily indebted poor countries (HIPC),HPC,2010,477008957.17500895
13297,Croatia,HRV,2010,59807966.5332848
13298,Haiti,HTI,2010,6622541.52856888
13299,Hungary,HUN,2010,131135561.228374
13300,IBRD only,IBD,2010,19991425369.315
13301,IDA & IBRD total,IBT,2010,21461874856.0019
13302,IDA total,IDA,2010,1474650692.0555801
13303,IDA blend,IDB,2010,717963085.0575259
13304,Indonesia,IDN,2010,755094160.363071
13305,IDA only,IDX,2010,750777944.926932
13306,Isle of Man,IMN,2010,5920177.68850433
13307,India,IND,2010,1675615335.60056
13309,Ireland,IRL,2010,222148757.313006
13310,"Iran, Islamic Rep.",IRN,2010,487069570.46376795
13311,Iraq,IRQ,2010,138516722.649573
13312,Iceland,ISL,2010,13683689.8022771
13313,Israel,ISR,2010,233995676.194679
13314,Italy,ITA,2010,2134017843.24716
13315,Jamaica,JAM,2010,13220556.882704599
13316,Jordan,JOR,2010,26795901.4084507
13317,Japan,JPN,2010,5700098114.7444105
13318,Kazakhstan,KAZ,2010,148047348.240643
13319,Kenya,KEN,2010,40000088.3468041
13320,Kyrgyz Republic,KGZ,2010,4794357.79507139
13321,Cambodia,KHM,2010,11242275.1989783
13322,Kiribati,KIR,2010,156120.89524857802
13323,St. Kitts and Nevis,KNA,2010,760170.37037037
13324,"Korea, Rep.",KOR,2010,1094499338.70272
13325,Kuwait,KWT,2010,115419050.94208
13326,Latin America & Caribbean (excluding high income),LAC,2010,4904594232.66731
13327,Lao PDR,LAO,2010,7127792.629582941
13328,Lebanon,LBN,2010,38419626.533996694
13329,Liberia,LBR,2010,1998000.0
13330,Libya,LBY,2010,74773444.9005368
13331,St. Lucia,LCA,2010,1399203.4814814802
13332,Latin America & Caribbean,LCN,2010,5347667372.98587
13333,Least developed countries: UN classification,LDC,2010,674361620.888105
13334,Low income,LIC,2010,370611560.267823
13335,Liechtenstein,LIE,2010,5082366.47808994
13336,Sri Lanka,LKA,2010,56725749.2219043
13337,Lower middle income,LMC,2010,4469263027.6242
13338,Low & middle income,LMY,2010,20698282758.5508
13339,Lesotho,LSO,2010,2394600.94538102
13340,Late-demographic dividend,LTE,2010,13505549757.437
13341,Lithuania,LTU,2010,37024718.3645516
13342,Luxembourg,LUX,2010,53212476.8122957
13343,Latvia,LVA,2010,23796118.3008371
13344,"Macao SAR, China",MAC,2010,28123640.9987253
13346,Morocco,MAR,2010,93216746.6615977
13347,Monaco,MCO,2010,5362649.00662252
13348,Moldova,MDA,2010,6974960.42621652
13349,Madagascar,MDG,2010,9982711.33811813
13350,Maldives,MDV,2010,2588176.0546875
13351,Middle East & North Africa,MEA,2010,2768612618.76104
